cust_id,total_tickets,resolved_tickets,fcr_flag,fcr_score
CUST_0826,3,3,1,1.0
CUST_0827,7,7,1,1.0
CUST_0828,1,1,1,1.0
CUST_0829,2,2,1,1.0
CUST_0830,3,3,1,1.0
CUST_0831,4,4,1,1.0
CUST_0832,5,5,1,1.0
CUST_0833,4,4,1,1.0
CUST_0834,7,7,1,1.0
CUST_0835,6,6,1,1.0
CUST_0836,4,4,1,1.0
CUST_0837,5,5,1,1.0
CUST_0838,2,2,1,1.0
CUST_0839,1,1,1,1.0
CUST_0840,4,4,1,1.0
CUST_0841,6,6,1,1.0
CUST_0842,5,5,1,1.0
CUST_0843,6,6,1,1.0
CUST_0844,6,6,1,1.0
CUST_0845,5,5,1,1.0
CUST_0846,6,6,1,1.0
CUST_0847,5,5,1,1.0
CUST_0848,1,1,1,1.0
CUST_0849,4,4,1,1.0
CUST_0850,2,2,1,1.0
CUST_0851,5,5,1,1.0
CUST_0852,6,6,1,1.0
CUST_0853,9,9,1,1.0
CUST_0854,5,5,1,1.0
CUST_0855,5,5,1,1.0
CUST_0856,3,3,1,1.0
CUST_0857,3,3,1,1.0
CUST_0858,3,3,1,1.0
CUST_0859,3,3,1,1.0
CUST_0860,2,2,1,1.0
CUST_0861,4,4,1,1.0
CUST_0862,2,2,1,1.0
CUST_0863,4,4,1,1.0
CUST_0864,7,7,1,1.0
CUST_0865,8,8,1,1.0
CUST_0866,7,7,1,1.0
CUST_0867,6,6,1,1.0
CUST_0868,5,5,1,1.0
CUST_0869,8,8,1,1.0
CUST_0870,7,7,1,1.0
CUST_0871,6,6,1,1.0
CUST_0872,7,7,1,1.0
CUST_0873,4,4,1,1.0
CUST_0874,4,4,1,1.0
CUST_0875,4,4,1,1.0
CUST_0876,6,6,1,1.0
CUST_0878,3,3,1,1.0
CUST_0879,4,4,1,1.0
CUST_0880,7,7,1,1.0
CUST_0881,8,8,1,1.0
CUST_0882,5,5,1,1.0
CUST_0883,5,5,1,1.0
CUST_0884,5,5,1,1.0
CUST_0885,4,4,1,1.0
CUST_0886,3,3,1,1.0
CUST_0887,3,3,1,1.0
CUST_0888,3,3,1,1.0
CUST_0889,5,5,1,1.0
CUST_0890,6,6,1,1.0
CUST_0891,5,5,1,1.0
CUST_0892,2,2,1,1.0
CUST_0893,3,3,1,1.0
CUST_0894,6,6,1,1.0
CUST_0895,7,7,1,1.0
CUST_0896,4,4,1,1.0
CUST_0897,5,5,1,1.0
CUST_0898,3,3,1,1.0
CUST_0899,7,7,1,1.0
CUST_0900,9,9,1,1.0
CUST_0901,1,1,1,1.0
CUST_0902,3,3,1,1.0
CUST_0903,9,9,1,1.0
CUST_0904,3,3,1,1.0
CUST_0905,4,4,1,1.0
CUST_0906,7,7,1,1.0
CUST_0907,10,10,1,1.0
CUST_0908,4,4,1,1.0
CUST_0909,4,4,1,1.0
CUST_0910,3,3,1,1.0
CUST_0911,8,8,1,1.0
CUST_0912,4,4,1,1.0
CUST_0913,2,2,1,1.0
CUST_0914,6,6,1,1.0
CUST_0915,5,5,1,1.0
CUST_0916,4,4,1,1.0
CUST_0917,6,6,1,1.0
CUST_0918,2,2,1,1.0
CUST_0919,6,6,1,1.0
CUST_0920,6,6,1,1.0
CUST_0921,1,1,1,1.0
CUST_0922,5,5,1,1.0
CUST_0923,4,4,1,1.0
CUST_0924,7,7,1,1.0
CUST_0925,2,2,1,1.0
CUST_0927,3,3,1,1.0
CUST_0928,2,2,1,1.0
CUST_0929,5,5,1,1.0
CUST_0930,5,5,1,1.0
CUST_0931,5,5,1,1.0
CUST_0932,4,4,1,1.0
CUST_0933,3,3,1,1.0
CUST_0934,7,7,1,1.0
CUST_0935,2,2,1,1.0
CUST_0936,4,4,1,1.0
CUST_0937,7,7,1,1.0
CUST_0938,5,5,1,1.0
CUST_0939,3,3,1,1.0
CUST_0940,6,6,1,1.0
CUST_0941,8,8,1,1.0
CUST_0942,3,3,1,1.0
CUST_0943,6,6,1,1.0
CUST_0944,2,2,1,1.0
CUST_0945,4,4,1,1.0
CUST_0946,7,7,1,1.0
CUST_0947,8,8,1,1.0
CUST_0948,3,3,1,1.0
CUST_0949,3,3,1,1.0
CUST_0950,3,3,1,1.0
CUST_0951,10,10,1,1.0
CUST_0952,5,5,1,1.0
CUST_0953,6,6,1,1.0
CUST_0954,3,3,1,1.0
CUST_0955,8,8,1,1.0
CUST_0956,2,2,1,1.0
CUST_0957,4,4,1,1.0
CUST_0958,1,1,1,1.0
CUST_0959,12,12,1,1.0
CUST_0960,9,9,1,1.0
CUST_0961,6,6,1,1.0
CUST_0962,8,8,1,1.0
CUST_0963,6,6,1,1.0
CUST_0964,8,8,1,1.0
CUST_0965,10,10,1,1.0
CUST_0966,9,9,1,1.0
CUST_0967,6,6,1,1.0
CUST_0968,8,8,1,1.0
CUST_0969,4,4,1,1.0
CUST_0970,10,10,1,1.0
CUST_0971,6,6,1,1.0
CUST_0972,1,1,1,1.0
CUST_0973,2,2,1,1.0
CUST_0974,6,6,1,1.0
CUST_0975,3,3,1,1.0
CUST_0976,9,9,1,1.0
CUST_0977,7,7,1,1.0
CUST_0978,3,3,1,1.0
CUST_0979,4,4,1,1.0
CUST_0980,4,4,1,1.0
CUST_0981,2,2,1,1.0
CUST_0982,4,4,1,1.0
CUST_0983,3,3,1,1.0
CUST_0984,1,1,1,1.0
CUST_0985,3,3,1,1.0
CUST_0986,5,5,1,1.0
CUST_0987,3,3,1,1.0
CUST_0988,7,7,1,1.0
CUST_0989,5,5,1,1.0
CUST_0990,5,5,1,1.0
CUST_0991,9,9,1,1.0
CUST_0992,9,9,1,1.0
CUST_0993,4,4,1,1.0
CUST_0994,2,2,1,1.0
CUST_0995,2,2,1,1.0
CUST_0996,5,5,1,1.0
CUST_0997,5,5,1,1.0
CUST_0998,5,5,1,1.0
CUST_0999,8,8,1,1.0
CUST_1000,3,3,1,1.0
CUST_10000,2,2,1,1.0
CUST_1001,6,6,1,1.0
CUST_1002,2,2,1,1.0
CUST_1003,4,4,1,1.0
CUST_1004,8,8,1,1.0
CUST_1005,3,3,1,1.0
CUST_1006,6,6,1,1.0
CUST_1007,4,4,1,1.0
CUST_1008,7,7,1,1.0
CUST_1009,1,1,1,1.0
CUST_1010,8,8,1,1.0
CUST_1011,7,7,1,1.0
CUST_1012,3,3,1,1.0
CUST_1013,12,12,1,1.0
CUST_1014,8,8,1,1.0
CUST_1015,6,6,1,1.0
CUST_1016,7,7,1,1.0
CUST_1017,8,8,1,1.0
CUST_1018,4,4,1,1.0
CUST_1019,4,4,1,1.0
CUST_1020,5,5,1,1.0
CUST_1021,2,2,1,1.0
CUST_1022,5,5,1,1.0
CUST_1023,8,8,1,1.0
CUST_1024,1,1,1,1.0
CUST_1025,5,5,1,1.0
CUST_1026,7,7,1,1.0
CUST_1027,7,7,1,1.0
CUST_1028,3,3,1,1.0
CUST_1029,2,2,1,1.0
CUST_1030,4,4,1,1.0
CUST_1031,13,13,1,1.0
CUST_1032,7,7,1,1.0
CUST_1033,3,3,1,1.0
CUST_1034,6,6,1,1.0
CUST_1035,3,3,1,1.0
CUST_1036,8,8,1,1.0
CUST_1037,7,7,1,1.0
CUST_1038,7,7,1,1.0
CUST_1039,3,3,1,1.0
CUST_1040,3,3,1,1.0
CUST_1041,6,6,1,1.0
CUST_1042,3,3,1,1.0
CUST_1043,6,6,1,1.0
CUST_1044,6,6,1,1.0
CUST_1045,7,7,1,1.0
CUST_1046,4,4,1,1.0
CUST_1047,9,9,1,1.0
CUST_1048,5,5,1,1.0
CUST_1049,5,5,1,1.0
CUST_1050,12,12,1,1.0
CUST_1051,3,3,1,1.0
CUST_1052,4,4,1,1.0
CUST_1053,7,7,1,1.0
CUST_1054,6,6,1,1.0
CUST_1055,1,1,1,1.0
CUST_1056,5,5,1,1.0
CUST_1057,6,6,1,1.0
CUST_1058,8,8,1,1.0
CUST_1059,3,3,1,1.0
CUST_1060,5,5,1,1.0
CUST_1061,2,2,1,1.0
CUST_1062,5,5,1,1.0
CUST_1063,5,5,1,1.0
CUST_1064,6,6,1,1.0
CUST_1065,7,7,1,1.0
CUST_1066,2,2,1,1.0
CUST_1067,4,4,1,1.0
CUST_1068,2,2,1,1.0
CUST_1069,4,4,1,1.0
CUST_1070,6,6,1,1.0
CUST_1071,2,2,1,1.0
CUST_1072,5,5,1,1.0
CUST_1073,6,6,1,1.0
CUST_1074,7,7,1,1.0
CUST_1075,5,5,1,1.0
CUST_1076,5,5,1,1.0
CUST_1077,4,4,1,1.0
CUST_1078,5,5,1,1.0
CUST_1079,2,2,1,1.0
CUST_1080,4,4,1,1.0
CUST_1081,6,6,1,1.0
CUST_1082,3,3,1,1.0
CUST_1083,6,6,1,1.0
CUST_1084,4,4,1,1.0
CUST_1085,2,2,1,1.0
CUST_1086,9,9,1,1.0
CUST_1087,5,5,1,1.0
CUST_1088,10,10,1,1.0
CUST_1089,9,9,1,1.0
CUST_1090,1,1,1,1.0
CUST_1091,2,2,1,1.0
CUST_1092,5,5,1,1.0
CUST_1093,3,3,1,1.0
CUST_1094,7,7,1,1.0
CUST_1095,5,5,1,1.0
CUST_1096,4,4,1,1.0
CUST_1097,6,6,1,1.0
CUST_1098,4,4,1,1.0
CUST_1099,4,4,1,1.0
CUST_1100,5,5,1,1.0
CUST_1101,9,9,1,1.0
CUST_1102,2,2,1,1.0
CUST_1103,2,2,1,1.0
CUST_1104,6,6,1,1.0
CUST_1105,7,7,1,1.0
CUST_1106,5,5,1,1.0
CUST_1107,9,9,1,1.0
CUST_1108,5,5,1,1.0
CUST_1109,2,2,1,1.0
CUST_1111,3,3,1,1.0
CUST_1112,6,6,1,1.0
CUST_1113,7,7,1,1.0
CUST_1114,2,2,1,1.0
CUST_1115,8,8,1,1.0
CUST_1116,6,6,1,1.0
CUST_1117,9,9,1,1.0
CUST_1118,9,9,1,1.0
CUST_1119,8,8,1,1.0
CUST_1121,5,5,1,1.0
CUST_1122,7,7,1,1.0
CUST_1123,6,6,1,1.0
CUST_1124,7,7,1,1.0
CUST_1125,5,5,1,1.0
CUST_1126,2,2,1,1.0
CUST_1127,6,6,1,1.0
CUST_1128,4,4,1,1.0
CUST_1129,3,3,1,1.0
CUST_1130,3,3,1,1.0
CUST_1131,2,2,1,1.0
CUST_1132,3,3,1,1.0
CUST_1133,1,1,1,1.0
CUST_1134,2,2,1,1.0
CUST_1135,3,3,1,1.0
CUST_1136,5,5,1,1.0
CUST_1137,5,5,1,1.0
CUST_1138,9,9,1,1.0
CUST_1139,6,6,1,1.0
CUST_1140,10,10,1,1.0
CUST_1141,5,5,1,1.0
CUST_1142,5,5,1,1.0
CUST_1143,3,3,1,1.0
CUST_1144,5,5,1,1.0
CUST_1145,4,4,1,1.0
CUST_1146,8,8,1,1.0
CUST_1147,3,3,1,1.0
CUST_1148,8,8,1,1.0
CUST_1149,5,5,1,1.0
CUST_1150,5,5,1,1.0
CUST_1151,3,3,1,1.0
CUST_1152,3,3,1,1.0
CUST_1153,12,12,1,1.0
CUST_1154,5,5,1,1.0
CUST_1155,6,6,1,1.0
CUST_1156,2,2,1,1.0
CUST_1157,3,3,1,1.0
CUST_1158,5,5,1,1.0
CUST_1159,6,6,1,1.0
CUST_1160,7,7,1,1.0
CUST_1161,8,8,1,1.0
CUST_1162,8,8,1,1.0
CUST_1163,2,2,1,1.0
CUST_1164,7,7,1,1.0
CUST_1165,3,3,1,1.0
CUST_1166,4,4,1,1.0
CUST_1167,4,4,1,1.0
CUST_1168,4,4,1,1.0
CUST_1169,4,4,1,1.0
CUST_1170,5,5,1,1.0
CUST_1171,3,3,1,1.0
CUST_1172,5,5,1,1.0
CUST_1173,1,1,1,1.0
CUST_1174,3,3,1,1.0
CUST_1175,4,4,1,1.0
CUST_1176,6,6,1,1.0
CUST_1177,2,2,1,1.0
CUST_1178,5,5,1,1.0
CUST_1179,5,5,1,1.0
CUST_1180,7,7,1,1.0
CUST_1181,4,4,1,1.0
CUST_1182,4,4,1,1.0
CUST_1183,8,8,1,1.0
CUST_1184,4,4,1,1.0
CUST_1185,7,7,1,1.0
CUST_1186,4,4,1,1.0
CUST_1187,4,4,1,1.0
CUST_1188,3,3,1,1.0
CUST_1189,3,3,1,1.0
CUST_1190,2,2,1,1.0
CUST_1191,2,2,1,1.0
CUST_1192,5,5,1,1.0
CUST_1193,1,1,1,1.0
CUST_1194,6,6,1,1.0
CUST_1195,2,2,1,1.0
CUST_1196,2,2,1,1.0
CUST_1197,4,4,1,1.0
CUST_1198,6,6,1,1.0
CUST_1199,1,1,1,1.0
CUST_1200,5,5,1,1.0
CUST_1201,5,5,1,1.0
CUST_1202,5,5,1,1.0
CUST_1203,3,3,1,1.0
CUST_1204,7,7,1,1.0
CUST_1205,5,5,1,1.0
CUST_1206,6,6,1,1.0
CUST_1207,3,3,1,1.0
CUST_1208,2,2,1,1.0
CUST_1209,7,7,1,1.0
CUST_1210,3,3,1,1.0
CUST_1211,2,2,1,1.0
CUST_1212,7,7,1,1.0
CUST_1213,6,6,1,1.0
CUST_1214,5,5,1,1.0
CUST_1215,3,3,1,1.0
CUST_1216,5,5,1,1.0
CUST_1217,2,2,1,1.0
CUST_1218,4,4,1,1.0
CUST_1219,5,5,1,1.0
CUST_1220,8,8,1,1.0
CUST_1221,9,9,1,1.0
CUST_1222,3,3,1,1.0
CUST_1223,2,2,1,1.0
CUST_1224,3,3,1,1.0
CUST_1225,4,4,1,1.0
CUST_1226,3,3,1,1.0
CUST_1227,5,5,1,1.0
CUST_1228,3,3,1,1.0
CUST_1229,6,6,1,1.0
CUST_1230,7,7,1,1.0
CUST_1231,10,10,1,1.0
CUST_1232,7,7,1,1.0
CUST_1233,2,2,1,1.0
CUST_1234,3,3,1,1.0
CUST_1235,3,3,1,1.0
CUST_1236,4,4,1,1.0
CUST_1237,2,2,1,1.0
CUST_1238,2,2,1,1.0
CUST_1239,4,4,1,1.0
CUST_1240,12,12,1,1.0
CUST_1241,5,5,1,1.0
CUST_1242,4,4,1,1.0
CUST_1243,5,5,1,1.0
CUST_1244,3,3,1,1.0
CUST_1245,5,5,1,1.0
CUST_1246,5,5,1,1.0
CUST_1247,3,3,1,1.0
CUST_1248,4,4,1,1.0
CUST_1249,12,12,1,1.0
CUST_1250,5,5,1,1.0
CUST_1251,7,7,1,1.0
CUST_1252,5,5,1,1.0
CUST_1253,1,1,1,1.0
CUST_1254,7,7,1,1.0
CUST_1255,3,3,1,1.0
CUST_1256,3,3,1,1.0
CUST_1257,2,2,1,1.0
CUST_1258,3,3,1,1.0
CUST_1259,2,2,1,1.0
CUST_1260,7,7,1,1.0
CUST_1261,4,4,1,1.0
CUST_1262,6,6,1,1.0
CUST_1263,3,3,1,1.0
CUST_1264,10,10,1,1.0
CUST_1265,3,3,1,1.0
CUST_1266,7,7,1,1.0
CUST_1267,5,5,1,1.0
CUST_1268,10,10,1,1.0
CUST_1269,2,2,1,1.0
CUST_1270,4,4,1,1.0
CUST_1271,2,2,1,1.0
CUST_1272,4,4,1,1.0
CUST_1273,9,9,1,1.0
CUST_1274,1,1,1,1.0
CUST_1275,5,5,1,1.0
CUST_1276,4,4,1,1.0
CUST_1277,4,4,1,1.0
CUST_1278,5,5,1,1.0
CUST_1279,1,1,1,1.0
CUST_1280,4,4,1,1.0
CUST_1281,7,7,1,1.0
CUST_1282,8,8,1,1.0
CUST_1283,1,1,1,1.0
CUST_1284,4,4,1,1.0
CUST_1285,6,6,1,1.0
CUST_1286,2,2,1,1.0
CUST_1287,6,6,1,1.0
CUST_1288,4,4,1,1.0
CUST_1289,4,4,1,1.0
CUST_1290,7,7,1,1.0
CUST_1291,5,5,1,1.0
CUST_1292,4,4,1,1.0
CUST_1293,2,2,1,1.0
CUST_1294,4,4,1,1.0
CUST_1295,3,3,1,1.0
CUST_1296,10,10,1,1.0
CUST_1297,11,11,1,1.0
CUST_1298,5,5,1,1.0
CUST_1299,2,2,1,1.0
CUST_1300,2,2,1,1.0
CUST_1301,4,4,1,1.0
CUST_1302,7,7,1,1.0
CUST_1303,5,5,1,1.0
CUST_1304,3,3,1,1.0
CUST_1305,4,4,1,1.0
CUST_1306,3,3,1,1.0
CUST_1307,6,6,1,1.0
CUST_1308,10,10,1,1.0
CUST_1309,5,5,1,1.0
CUST_1310,2,2,1,1.0
CUST_1311,6,6,1,1.0
CUST_1312,2,2,1,1.0
CUST_1313,6,6,1,1.0
CUST_1314,4,4,1,1.0
CUST_1315,2,2,1,1.0
CUST_1316,10,10,1,1.0
CUST_1317,6,6,1,1.0
CUST_1318,2,2,1,1.0
CUST_1319,3,3,1,1.0
CUST_1320,8,8,1,1.0
CUST_1321,6,6,1,1.0
CUST_1322,6,6,1,1.0
CUST_1323,6,6,1,1.0
CUST_1324,6,6,1,1.0
CUST_1325,5,5,1,1.0
CUST_1326,2,2,1,1.0
CUST_1327,3,3,1,1.0
CUST_1328,4,4,1,1.0
CUST_1329,5,5,1,1.0
CUST_1330,4,4,1,1.0
CUST_1331,4,4,1,1.0
CUST_1332,2,2,1,1.0
CUST_1333,3,3,1,1.0
CUST_1334,5,5,1,1.0
CUST_1335,5,5,1,1.0
CUST_1336,7,7,1,1.0
CUST_1337,4,4,1,1.0
CUST_1338,7,7,1,1.0
CUST_1339,2,2,1,1.0
CUST_1340,3,3,1,1.0
CUST_1341,7,7,1,1.0
CUST_1342,5,5,1,1.0
CUST_1343,6,6,1,1.0
CUST_1344,3,3,1,1.0
CUST_1345,5,5,1,1.0
CUST_1346,2,2,1,1.0
CUST_1347,9,9,1,1.0
CUST_1348,10,10,1,1.0
CUST_1349,5,5,1,1.0
CUST_1350,3,3,1,1.0
CUST_1351,5,5,1,1.0
CUST_1352,4,4,1,1.0
CUST_1353,5,5,1,1.0
CUST_1354,3,3,1,1.0
CUST_1355,6,6,1,1.0
CUST_1356,3,3,1,1.0
CUST_1357,3,3,1,1.0
CUST_1358,9,9,1,1.0
CUST_1359,6,6,1,1.0
CUST_1360,8,8,1,1.0
CUST_1361,6,6,1,1.0
CUST_1362,6,6,1,1.0
CUST_1363,4,4,1,1.0
CUST_1364,3,3,1,1.0
CUST_1365,4,4,1,1.0
CUST_1366,4,4,1,1.0
CUST_1367,8,8,1,1.0
CUST_1368,6,6,1,1.0
CUST_1369,3,3,1,1.0
CUST_1370,6,6,1,1.0
CUST_1371,5,5,1,1.0
CUST_1372,7,7,1,1.0
CUST_1373,7,7,1,1.0
CUST_1374,3,3,1,1.0
CUST_1375,2,2,1,1.0
CUST_1376,4,4,1,1.0
CUST_1377,5,5,1,1.0
CUST_1378,6,6,1,1.0
CUST_1379,3,3,1,1.0
CUST_1380,1,1,1,1.0
CUST_1381,5,5,1,1.0
CUST_1382,6,6,1,1.0
CUST_1383,3,3,1,1.0
CUST_1384,2,2,1,1.0
CUST_1385,9,9,1,1.0
CUST_1386,8,8,1,1.0
CUST_1387,7,7,1,1.0
CUST_1388,6,6,1,1.0
CUST_1389,3,3,1,1.0
CUST_1390,3,3,1,1.0
CUST_1391,3,3,1,1.0
CUST_1392,4,4,1,1.0
CUST_1393,4,4,1,1.0
CUST_1394,4,4,1,1.0
CUST_1395,5,5,1,1.0
CUST_1396,5,5,1,1.0
CUST_1397,3,3,1,1.0
CUST_1398,9,9,1,1.0
CUST_1399,8,8,1,1.0
CUST_1400,8,8,1,1.0
CUST_1401,3,3,1,1.0
CUST_1402,2,2,1,1.0
CUST_1403,10,10,1,1.0
CUST_1404,1,1,1,1.0
CUST_1405,3,3,1,1.0
CUST_1406,5,5,1,1.0
CUST_1407,6,6,1,1.0
CUST_1408,7,7,1,1.0
CUST_1409,3,3,1,1.0
CUST_1410,3,3,1,1.0
CUST_1411,9,9,1,1.0
CUST_1412,7,7,1,1.0
CUST_1413,8,8,1,1.0
CUST_1414,6,6,1,1.0
CUST_1415,6,6,1,1.0
CUST_1416,6,6,1,1.0
CUST_1417,3,3,1,1.0
CUST_1418,4,4,1,1.0
CUST_1419,7,7,1,1.0
CUST_1420,4,4,1,1.0
CUST_1421,7,7,1,1.0
CUST_1422,2,2,1,1.0
CUST_1423,2,2,1,1.0
CUST_1424,6,6,1,1.0
CUST_1425,7,7,1,1.0
CUST_1426,3,3,1,1.0
CUST_1427,2,2,1,1.0
CUST_1428,8,8,1,1.0
CUST_1429,4,4,1,1.0
CUST_1430,3,3,1,1.0
CUST_1431,3,3,1,1.0
CUST_1432,5,5,1,1.0
CUST_1433,4,4,1,1.0
CUST_1434,3,3,1,1.0
CUST_1435,2,2,1,1.0
CUST_1436,5,5,1,1.0
CUST_1437,7,7,1,1.0
CUST_1438,6,6,1,1.0
CUST_1439,10,10,1,1.0
CUST_1440,6,6,1,1.0
CUST_1441,4,4,1,1.0
CUST_1442,7,7,1,1.0
CUST_1443,6,6,1,1.0
CUST_1444,7,7,1,1.0
CUST_1445,5,5,1,1.0
CUST_1446,7,7,1,1.0
CUST_1447,6,6,1,1.0
CUST_1448,5,5,1,1.0
CUST_1449,4,4,1,1.0
CUST_1450,4,4,1,1.0
CUST_1451,5,5,1,1.0
CUST_1452,8,8,1,1.0
CUST_1453,3,3,1,1.0
CUST_1454,2,2,1,1.0
CUST_1455,8,8,1,1.0
CUST_1456,9,9,1,1.0
CUST_1457,8,8,1,1.0
CUST_1458,6,6,1,1.0
CUST_1459,5,5,1,1.0
CUST_1460,2,2,1,1.0
CUST_1461,8,8,1,1.0
CUST_1462,4,4,1,1.0
CUST_1463,3,3,1,1.0
CUST_1464,3,3,1,1.0
CUST_1465,3,3,1,1.0
CUST_1466,6,6,1,1.0
CUST_1467,4,4,1,1.0
CUST_1468,4,4,1,1.0
CUST_1469,2,2,1,1.0
CUST_1470,3,3,1,1.0
CUST_1471,5,5,1,1.0
CUST_1472,8,8,1,1.0
CUST_1473,4,4,1,1.0
CUST_1474,2,2,1,1.0
CUST_1475,5,5,1,1.0
CUST_1476,3,3,1,1.0
CUST_1477,3,3,1,1.0
CUST_1478,4,4,1,1.0
CUST_1479,9,9,1,1.0
CUST_1480,4,4,1,1.0
CUST_1481,3,3,1,1.0
CUST_1482,8,8,1,1.0
CUST_1483,4,4,1,1.0
CUST_1484,7,7,1,1.0
CUST_1485,4,4,1,1.0
CUST_1486,2,2,1,1.0
CUST_1487,3,3,1,1.0
CUST_1488,5,5,1,1.0
CUST_1490,6,6,1,1.0
CUST_1491,3,3,1,1.0
CUST_1492,5,5,1,1.0
CUST_1493,6,6,1,1.0
CUST_1494,10,10,1,1.0
CUST_1495,8,8,1,1.0
CUST_1496,1,1,1,1.0
CUST_1497,2,2,1,1.0
CUST_1498,5,5,1,1.0
CUST_1499,5,5,1,1.0
CUST_1500,4,4,1,1.0
CUST_1501,3,3,1,1.0
CUST_1502,4,4,1,1.0
CUST_1503,5,5,1,1.0
CUST_1504,5,5,1,1.0
CUST_1505,11,11,1,1.0
CUST_1506,8,8,1,1.0
CUST_1507,4,4,1,1.0
CUST_1508,7,7,1,1.0
CUST_1509,10,10,1,1.0
CUST_1510,7,7,1,1.0
CUST_1511,3,3,1,1.0
CUST_1512,4,4,1,1.0
CUST_1513,4,4,1,1.0
CUST_1514,2,2,1,1.0
CUST_1515,5,5,1,1.0
CUST_1516,7,7,1,1.0
CUST_1517,7,7,1,1.0
CUST_1518,6,6,1,1.0
CUST_1519,7,7,1,1.0
CUST_1520,5,5,1,1.0
CUST_1521,4,4,1,1.0
CUST_1522,5,5,1,1.0
CUST_1523,6,6,1,1.0
CUST_1524,8,8,1,1.0
CUST_1525,6,6,1,1.0
CUST_1526,5,5,1,1.0
CUST_1527,7,7,1,1.0
CUST_1528,7,7,1,1.0
CUST_1529,4,4,1,1.0
CUST_1530,3,3,1,1.0
CUST_1531,7,7,1,1.0
CUST_1532,7,7,1,1.0
CUST_1533,5,5,1,1.0
CUST_1534,5,5,1,1.0
CUST_1535,7,7,1,1.0
CUST_1536,5,5,1,1.0
CUST_1537,4,4,1,1.0
CUST_1538,4,4,1,1.0
CUST_1539,2,2,1,1.0
CUST_1540,5,5,1,1.0
CUST_1541,6,6,1,1.0
CUST_1542,2,2,1,1.0
CUST_1543,7,7,1,1.0
CUST_1544,3,3,1,1.0
CUST_1545,2,2,1,1.0
CUST_1546,4,4,1,1.0
CUST_1547,3,3,1,1.0
CUST_1548,4,4,1,1.0
CUST_1549,9,9,1,1.0
CUST_1550,9,9,1,1.0
CUST_1551,2,2,1,1.0
CUST_1552,3,3,1,1.0
CUST_1553,5,5,1,1.0
CUST_1554,2,2,1,1.0
CUST_1555,6,6,1,1.0
CUST_1556,3,3,1,1.0
CUST_1557,2,2,1,1.0
CUST_1558,3,3,1,1.0
CUST_1559,4,4,1,1.0
CUST_1560,6,6,1,1.0
CUST_1561,8,8,1,1.0
CUST_1562,3,3,1,1.0
CUST_1563,4,4,1,1.0
CUST_1564,5,5,1,1.0
CUST_1565,5,5,1,1.0
CUST_1566,4,4,1,1.0
CUST_1567,7,7,1,1.0
CUST_1568,11,11,1,1.0
CUST_1569,5,5,1,1.0
CUST_1570,11,11,1,1.0
CUST_1571,6,6,1,1.0
CUST_1572,5,5,1,1.0
CUST_1573,4,4,1,1.0
CUST_1574,2,2,1,1.0
CUST_1575,7,7,1,1.0
CUST_1576,5,5,1,1.0
CUST_1577,8,8,1,1.0
CUST_1578,2,2,1,1.0
CUST_1579,6,6,1,1.0
CUST_1580,4,4,1,1.0
CUST_1581,4,4,1,1.0
CUST_1582,6,6,1,1.0
CUST_1583,7,7,1,1.0
CUST_1584,13,13,1,1.0
CUST_1585,6,6,1,1.0
CUST_1586,4,4,1,1.0
CUST_1587,5,5,1,1.0
CUST_1588,6,6,1,1.0
CUST_1589,7,7,1,1.0
CUST_1590,8,8,1,1.0
CUST_1591,2,2,1,1.0
CUST_1592,6,6,1,1.0
CUST_1593,4,4,1,1.0
CUST_1594,7,7,1,1.0
CUST_1595,4,4,1,1.0
CUST_1596,7,7,1,1.0
CUST_1597,9,9,1,1.0
CUST_1598,9,9,1,1.0
CUST_1599,3,3,1,1.0
CUST_1600,4,4,1,1.0
CUST_1601,4,4,1,1.0
CUST_1602,4,4,1,1.0
CUST_1603,7,7,1,1.0
CUST_1604,4,4,1,1.0
CUST_1605,3,3,1,1.0
CUST_1606,7,7,1,1.0
CUST_1607,7,7,1,1.0
CUST_1608,4,4,1,1.0
CUST_1609,2,2,1,1.0
CUST_1610,9,9,1,1.0
CUST_1611,6,6,1,1.0
CUST_1612,1,1,1,1.0
CUST_1613,3,3,1,1.0
CUST_1614,6,6,1,1.0
CUST_1615,1,1,1,1.0
CUST_1616,6,6,1,1.0
CUST_1617,6,6,1,1.0
CUST_1618,6,6,1,1.0
CUST_1619,5,5,1,1.0
CUST_1620,6,6,1,1.0
CUST_1621,7,7,1,1.0
CUST_1622,3,3,1,1.0
CUST_1623,6,6,1,1.0
CUST_1624,7,7,1,1.0
CUST_1625,10,10,1,1.0
CUST_1626,4,4,1,1.0
CUST_1627,4,4,1,1.0
CUST_1628,5,5,1,1.0
CUST_1629,4,4,1,1.0
CUST_1630,5,5,1,1.0
CUST_1631,5,5,1,1.0
CUST_1632,5,5,1,1.0
CUST_1633,10,10,1,1.0
CUST_1634,4,4,1,1.0
CUST_1635,7,7,1,1.0
CUST_1636,2,2,1,1.0
CUST_1637,8,8,1,1.0
CUST_1638,4,4,1,1.0
CUST_1639,7,7,1,1.0
CUST_1640,5,5,1,1.0
CUST_1641,5,5,1,1.0
CUST_1642,3,3,1,1.0
CUST_1643,3,3,1,1.0
CUST_1644,7,7,1,1.0
CUST_1645,6,6,1,1.0
CUST_1646,3,3,1,1.0
CUST_1647,5,5,1,1.0
CUST_1648,8,8,1,1.0
CUST_1649,6,6,1,1.0
CUST_1650,5,5,1,1.0
