tower_id,hour_id,drop_call_rate,utilization_pct
TWR_081,2025-05-30 19:55:36,59.62,25.09
TWR_455,2025-01-30 05:37:56,23.15,36.09
TWR_163,2025-12-28 00:03:47,73.35,82.25
TWR_033,2025-04-24 05:04:58,46.77,89.48
TWR_439,2025-12-05 18:54:23,84.97,38.57
TWR_034,2025-05-06 14:27:48,48.09,63.56
TWR_391,2025-01-17 20:03:53,82.71,67.29
TWR_407,2025-08-09 22:18:25,44.75,53.84
TWR_454,2025-12-01 17:43:23,31.69,43.67
TWR_454,2025-07-03 12:03:56,41.38,84.53
TWR_049,2025-10-20 01:19:03,17.61,21.59
TWR_346,2025-10-05 23:58:27,68.69,8.49
TWR_311,2025-12-22 08:19:21,18.37,66.39
TWR_399,2025-12-21 11:05:08,64.65,80.85
TWR_307,2025-03-04 16:35:15,40.49,45.22
TWR_129,2025-11-22 17:55:57,87.62,61.08
TWR_174,2025-04-24 02:53:49,64.98,69.04
TWR_175,2025-02-06 01:14:17,63.66,25.04
TWR_221,2025-02-22 09:23:32,85.16,53.16
TWR_344,2025-08-02 20:43:40,13.54,77.06
TWR_149,2025-06-21 22:54:36,26.17,5.4
TWR_122,2025-12-12 18:24:04,88.15,89.0
TWR_298,2025-05-29 02:53:35,85.42,57.72
TWR_441,2025-09-22 20:36:46,48.34,10.86
TWR_187,2025-02-05 18:35:02,46.76,34.13
TWR_401,2025-08-15 00:15:42,99.61,34.54
TWR_032,2025-08-14 13:37:26,82.32,88.02
TWR_453,2025-01-29 11:23:53,62.77,95.07
TWR_375,2025-01-31 09:50:52,22.58,53.66
TWR_242,2025-12-19 11:50:41,2.95,64.44
TWR_497,2025-07-11 15:42:42,10.62,28.99
TWR_393,2025-04-28 00:32:49,55.11,71.05
TWR_236,2025-08-04 13:03:05,59.68,27.64
TWR_288,2025-03-17 21:32:23,29.8,72.99
TWR_210,2025-12-17 06:53:46,15.04,89.96
TWR_226,2025-04-30 07:45:11,61.42,40.43
TWR_173,2025-04-15 05:56:40,6.09,2.46
TWR_466,2025-10-06 04:34:19,2.41,53.66
TWR_068,2025-08-09 11:22:39,90.45,47.06
TWR_299,2025-05-30 18:24:27,1.91,1.59
TWR_271,2025-11-23 06:36:01,0.68,32.41
TWR_096,2025-08-05 01:02:36,76.14,68.96
TWR_015,2025-04-02 16:06:14,45.73,81.55
TWR_425,2025-06-12 11:01:26,84.39,79.77
TWR_331,2025-09-13 18:15:16,58.46,23.14
TWR_340,2025-12-30 11:05:11,17.57,59.9
TWR_090,2025-01-29 21:17:17,11.71,33.54
TWR_405,2025-10-24 01:26:59,2.53,8.21
TWR_355,2025-02-02 12:38:37,63.58,61.38
TWR_037,2025-01-31 03:41:56,69.3,87.14
TWR_369,2025-07-08 08:55:09,78.14,19.87
TWR_066,2025-03-25 01:15:32,2.54,58.37
TWR_368,2025-02-11 18:20:02,93.85,93.38
TWR_038,2025-04-24 00:36:07,8.49,52.2
TWR_428,2025-05-25 09:08:00,53.53,20.7
TWR_451,2025-07-20 07:27:47,63.52,21.84
TWR_301,2025-01-09 15:43:47,38.42,60.36
TWR_152,2025-12-03 07:31:03,21.53,86.63
TWR_181,2025-03-07 11:59:15,60.17,17.86
TWR_163,2025-05-26 04:55:46,10.67,47.57
TWR_209,2025-09-20 03:43:39,99.17,18.63
TWR_132,2025-01-04 04:56:47,92.4,57.23
TWR_424,2025-02-18 02:35:34,25.15,33.88
TWR_450,2025-02-09 21:02:19,46.49,88.19
TWR_205,2025-09-09 20:05:35,33.93,47.3
TWR_208,2025-08-30 23:31:33,4.65,34.45
TWR_372,2025-02-10 05:07:07,58.5,78.62
TWR_226,2025-06-14 06:37:26,52.21,76.24
TWR_100,2025-01-12 22:12:30,19.11,96.49
TWR_458,2025-10-10 00:19:02,89.74,19.02
TWR_328,2025-02-15 19:43:55,69.19,91.51
TWR_420,2025-02-02 20:39:11,36.42,4.98
TWR_182,2025-07-11 00:40:19,51.02,28.83
TWR_060,2025-06-09 23:20:55,84.44,79.88
TWR_285,2025-10-30 10:24:37,14.87,14.54
TWR_338,2025-09-15 12:19:40,13.39,98.61
TWR_470,2025-09-02 22:55:52,22.52,19.23
TWR_441,2025-06-06 17:47:16,8.29,5.9
TWR_286,2025-05-31 22:50:27,39.39,1.38
TWR_447,2025-03-25 05:21:11,91.05,84.26
TWR_386,2025-01-04 13:35:41,15.81,96.49
TWR_192,2025-06-08 18:18:48,3.37,2.3
TWR_401,2025-04-13 06:56:35,9.62,17.59
TWR_489,2025-01-27 08:57:24,72.03,26.35
TWR_123,2025-12-25 16:38:44,74.46,72.9
TWR_360,2025-10-24 12:58:43,33.26,44.38
TWR_480,2025-11-12 18:31:54,40.83,82.79
TWR_121,2025-03-17 17:29:17,5.79,54.04
TWR_098,2025-11-13 19:54:57,44.29,73.26
TWR_180,2025-02-01 00:55:32,87.68,19.46
TWR_274,2025-10-10 21:26:19,34.63,12.51
TWR_345,2025-08-18 17:44:29,67.13,96.98
TWR_057,2025-12-16 21:18:53,91.93,75.57
TWR_246,2025-03-05 16:26:16,54.55,39.6
TWR_371,2025-09-28 08:27:04,10.43,69.82
TWR_153,2025-09-06 20:18:09,31.63,96.5
TWR_297,2025-04-26 12:54:22,65.13,23.49
TWR_355,2025-11-30 10:05:42,34.49,55.85
TWR_311,2025-11-04 08:12:23,2.29,77.65
TWR_108,2025-08-14 15:59:16,20.91,12.94
TWR_021,2025-05-24 07:41:00,85.31,71.53
TWR_468,2025-01-18 01:15:14,77.62,81.41
TWR_174,2025-09-16 10:08:25,32.95,46.28
TWR_195,2025-10-23 02:50:30,46.6,43.94
TWR_395,2025-04-18 07:09:19,69.95,75.72
TWR_395,2025-07-13 01:40:12,96.29,18.05
TWR_262,2025-06-17 14:02:47,86.6,98.68
TWR_431,2025-12-04 03:18:57,65.92,30.75
TWR_089,2025-02-13 01:22:08,2.71,25.22
TWR_277,2025-10-18 07:34:16,63.71,13.76
TWR_075,2025-07-26 13:19:07,48.26,50.05
TWR_182,2025-08-12 05:41:14,11.6,37.4
TWR_329,2025-05-09 09:07:47,48.13,26.47
TWR_194,2025-07-16 17:08:06,46.09,55.72
TWR_289,2025-04-17 08:49:48,32.62,13.3
TWR_402,2025-02-20 00:39:44,17.73,26.86
TWR_410,2025-11-06 02:14:50,81.07,29.06
TWR_093,2025-02-20 21:43:49,88.56,67.19
TWR_296,2025-11-03 08:11:32,15.12,77.0
TWR_308,2025-10-14 01:11:40,1.05,98.7
TWR_124,2025-04-27 06:49:39,34.03,85.36
TWR_125,2025-12-17 09:08:56,3.41,64.01
TWR_312,2025-02-07 09:25:02,57.22,74.31
TWR_250,2025-02-02 02:58:23,65.78,96.88
TWR_246,2025-09-04 15:45:11,64.65,61.17
TWR_327,2025-02-17 19:55:19,1.92,15.27
TWR_042,2025-06-17 15:30:55,53.36,30.72
TWR_438,2025-12-05 00:11:57,72.09,95.84
TWR_072,2025-12-09 12:28:25,18.15,49.83
TWR_408,2025-01-08 00:25:14,83.86,97.52
TWR_177,2025-12-19 09:55:23,70.89,6.81
TWR_352,2025-06-03 20:45:10,22.42,85.95
TWR_031,2025-12-12 10:39:41,26.21,82.29
TWR_017,2025-02-16 01:30:42,24.44,53.97
TWR_268,2025-12-27 19:58:23,27.68,83.16
TWR_352,2025-05-02 00:23:58,42.0,89.36
TWR_168,2025-05-24 07:15:45,57.53,60.12
TWR_187,2025-06-13 22:08:31,19.2,39.42
TWR_401,2025-03-01 01:08:45,36.06,70.42
TWR_180,2025-09-12 08:30:42,9.79,86.93
TWR_200,2025-04-30 08:35:03,62.46,92.0
TWR_222,2025-11-16 15:53:08,78.52,20.39
TWR_197,2025-05-21 14:50:44,20.81,95.68
TWR_425,2025-04-27 07:20:50,99.2,47.07
TWR_008,2025-11-25 03:51:17,85.65,15.73
TWR_420,2025-06-15 23:25:54,6.27,26.62
TWR_490,2025-03-06 21:02:05,33.39,46.92
TWR_113,2025-11-19 14:41:53,34.63,10.21
TWR_012,2025-01-01 15:26:02,42.1,56.85
TWR_091,2025-10-02 18:13:05,63.43,2.72
TWR_486,2025-10-10 14:34:56,7.27,81.02
TWR_246,2025-06-05 08:12:04,12.88,98.87
TWR_166,2025-05-25 21:19:56,40.27,16.93
TWR_333,2025-03-28 18:03:37,87.69,8.22
TWR_063,2025-12-04 08:42:38,64.9,49.58
TWR_175,2025-06-30 15:35:36,21.83,5.81
TWR_427,2025-09-04 14:08:11,79.29,99.34
TWR_394,2025-11-18 13:01:16,24.61,24.14
TWR_199,2025-05-28 09:50:36,79.79,81.78
TWR_307,2025-04-15 09:35:50,16.32,18.22
TWR_486,2025-07-01 05:00:06,11.65,81.53
TWR_103,2025-03-04 13:18:16,46.2,41.69
TWR_394,2025-10-07 14:42:28,84.32,98.57
TWR_068,2025-07-17 11:28:31,38.1,47.22
TWR_274,2025-04-12 07:18:21,52.24,32.17
TWR_347,2025-10-02 12:11:21,5.32,49.83
TWR_375,2025-06-08 12:05:35,26.31,84.61
TWR_273,2025-04-13 03:09:40,21.4,35.8
TWR_280,2025-07-08 05:45:55,24.58,25.48
TWR_208,2025-03-28 16:29:47,51.51,7.92
TWR_465,2025-11-28 05:41:49,17.06,86.28
TWR_123,2025-01-21 14:11:41,87.2,78.78
TWR_334,2025-09-12 15:15:06,3.98,6.12
TWR_472,2025-06-20 05:59:30,33.26,92.71
TWR_031,2025-05-21 21:20:18,83.85,17.03
TWR_111,2025-04-23 02:54:46,88.61,33.09
TWR_315,2025-10-24 23:05:58,59.84,19.76
TWR_261,2025-10-01 06:46:25,3.38,91.21
TWR_220,2025-12-13 04:15:31,61.97,72.86
TWR_007,2025-06-16 22:08:10,47.75,3.0
TWR_390,2025-09-05 19:05:16,90.81,27.64
TWR_447,2025-02-20 01:42:11,46.09,1.18
TWR_185,2025-09-15 10:19:20,27.37,55.35
TWR_486,2025-11-19 23:51:21,61.01,92.33
TWR_404,2025-05-23 09:37:49,69.74,24.64
TWR_012,2025-06-10 05:57:48,51.64,27.13
TWR_255,2025-02-06 01:12:04,69.13,2.89
TWR_290,2025-09-22 02:48:36,58.62,24.82
TWR_303,2025-11-05 04:54:39,26.9,41.14
TWR_054,2025-05-27 05:22:09,74.31,55.28
TWR_173,2025-09-29 08:30:30,73.55,51.71
TWR_312,2025-09-23 19:38:36,66.54,15.09
TWR_150,2025-02-15 06:29:00,89.14,81.55
TWR_193,2025-11-13 08:43:24,61.2,79.54
TWR_412,2025-11-08 23:46:56,75.49,79.15
TWR_238,2025-02-05 18:14:37,84.89,15.39
TWR_180,2025-11-16 19:49:49,93.99,38.15
TWR_115,2025-12-03 06:45:53,58.79,35.19
TWR_388,2025-11-30 15:55:50,95.84,6.24
TWR_364,2025-09-11 10:23:48,50.25,97.36
TWR_276,2025-03-06 11:14:15,65.35,63.84
TWR_470,2025-11-28 19:50:28,93.72,22.62
TWR_041,2025-09-12 03:40:22,58.88,14.77
TWR_144,2025-04-06 02:00:18,67.57,57.4
TWR_172,2025-08-03 10:27:04,20.06,68.9
TWR_336,2025-11-10 20:40:21,58.23,35.92
TWR_191,2025-02-28 01:54:01,8.62,36.31
TWR_024,2025-02-18 05:23:01,27.23,65.53
TWR_298,2025-03-02 21:49:04,58.62,76.84
TWR_218,2025-04-28 04:41:19,61.99,14.96
TWR_388,2025-12-13 06:14:38,42.95,11.39
TWR_441,2025-07-12 09:15:12,94.39,33.71
TWR_190,2025-02-13 10:00:15,80.36,14.37
TWR_218,2025-11-23 14:40:40,37.36,74.18
TWR_463,2025-06-25 09:54:05,51.35,94.62
TWR_166,2025-12-21 15:47:11,54.03,53.56
TWR_327,2025-10-31 08:43:51,97.76,29.07
TWR_486,2025-10-24 02:29:26,94.57,74.5
TWR_425,2025-04-17 18:59:49,9.49,14.95
TWR_422,2025-12-12 22:30:20,81.81,81.47
TWR_217,2025-12-08 08:29:36,99.2,60.94
TWR_089,2025-07-14 22:08:20,21.78,12.52
TWR_474,2025-01-08 23:38:51,63.22,18.25
TWR_219,2025-09-11 00:12:30,0.65,23.74
TWR_494,2025-08-12 01:19:56,89.79,28.75
TWR_370,2025-09-03 10:29:14,62.86,25.36
TWR_427,2025-12-03 09:40:59,79.84,14.71
TWR_300,2025-11-16 05:03:33,13.39,39.26
TWR_065,2025-10-23 19:40:54,40.01,6.02
TWR_340,2025-12-27 23:33:49,2.53,36.99
TWR_493,2025-04-13 07:36:04,20.11,78.06
TWR_343,2025-07-03 04:39:31,90.38,68.27
TWR_412,2025-01-09 00:57:53,85.33,2.89
TWR_352,2025-11-08 02:18:19,54.15,30.02
TWR_276,2025-07-16 09:25:05,65.99,93.39
TWR_348,2025-02-28 03:01:59,24.01,18.95
TWR_266,2025-10-04 07:36:42,81.85,84.41
TWR_258,2025-03-02 23:50:19,50.65,52.59
TWR_307,2025-02-04 22:39:42,53.6,31.13
TWR_198,2025-05-09 15:07:40,12.26,8.67
TWR_179,2025-02-15 16:47:33,50.4,18.33
TWR_200,2025-08-09 02:38:58,69.95,72.86
TWR_089,2025-03-05 03:48:26,5.19,33.29
TWR_215,2025-03-22 18:14:42,20.63,94.16
TWR_019,2025-07-24 11:22:54,10.56,2.16
TWR_389,2025-05-16 17:04:38,15.77,70.5
TWR_195,2025-05-17 06:12:35,89.05,65.04
TWR_099,2025-06-11 23:28:45,68.97,25.39
TWR_443,2025-12-30 12:25:17,79.24,90.31
TWR_499,2025-11-14 00:10:45,69.02,2.85
TWR_057,2025-08-19 08:41:12,42.19,72.22
TWR_151,2025-11-12 11:20:45,66.15,61.23
TWR_264,2025-04-09 08:41:04,78.85,79.34
TWR_195,2025-08-17 01:50:53,52.11,82.07
TWR_093,2025-07-13 07:25:45,76.68,88.57
TWR_030,2025-06-08 04:09:49,83.35,8.69
TWR_234,2025-01-21 23:01:30,92.77,48.7
TWR_318,2025-02-15 15:14:04,27.27,10.59
TWR_413,2025-07-07 06:47:42,1.83,60.39
TWR_276,2025-02-01 04:49:35,82.83,20.52
TWR_079,2025-05-22 07:59:27,34.11,9.55
TWR_441,2025-04-26 07:45:08,60.01,42.52
TWR_144,2025-02-23 18:51:16,3.31,37.88
TWR_028,2025-07-29 17:08:59,28.76,0.68
TWR_024,2025-06-30 23:51:02,22.28,25.98
TWR_476,2025-03-06 00:06:45,70.61,82.44
TWR_123,2025-04-29 22:40:15,72.19,19.52
TWR_059,2025-01-13 18:02:06,10.79,6.57
TWR_205,2025-05-16 07:55:29,27.97,35.71
TWR_173,2025-01-21 09:38:50,13.69,53.7
TWR_164,2025-01-13 07:57:39,51.45,29.09
TWR_245,2025-03-05 05:11:28,89.72,80.11
TWR_287,2025-01-26 10:21:30,58.51,80.78
TWR_459,2025-02-07 08:22:08,56.71,70.69
TWR_104,2025-05-17 15:00:38,85.9,59.2
TWR_055,2025-08-08 15:30:41,84.88,46.03
TWR_208,2025-05-13 21:32:39,1.21,64.51
TWR_195,2025-06-26 12:43:47,10.42,91.45
TWR_173,2025-03-16 06:41:37,21.37,80.17
TWR_015,2025-02-17 22:25:41,97.03,59.45
TWR_290,2025-09-20 18:38:22,62.48,79.78
TWR_295,2025-07-28 18:26:17,61.21,5.35
TWR_273,2025-04-06 06:08:33,36.99,61.2
TWR_055,2025-12-07 05:11:35,57.04,56.38
TWR_144,2025-01-14 10:12:07,31.08,89.99
TWR_239,2025-10-16 09:55:43,78.45,78.67
TWR_307,2025-06-09 10:07:40,66.48,15.35
TWR_153,2025-05-21 17:53:07,82.79,97.83
TWR_233,2025-06-18 14:41:59,78.42,98.68
TWR_118,2025-02-22 11:53:07,17.43,5.89
TWR_322,2025-12-10 04:19:48,85.23,0.16
TWR_316,2025-02-12 11:10:43,84.27,4.51
TWR_491,2025-03-01 22:46:35,76.72,4.04
TWR_216,2025-02-20 10:13:21,39.78,24.78
TWR_168,2025-02-03 08:48:00,55.41,7.42
TWR_285,2025-11-09 10:04:29,34.87,81.3
TWR_334,2025-03-09 01:32:50,46.49,24.25
TWR_461,2025-06-24 13:53:14,23.59,35.82
TWR_453,2025-05-15 13:49:54,89.06,51.96
TWR_369,2025-04-07 19:21:11,69.75,3.33
TWR_043,2025-11-29 13:50:24,48.99,19.1
TWR_030,2025-06-10 15:48:46,36.09,24.12
TWR_250,2025-04-14 09:28:33,55.91,68.41
TWR_241,2025-04-23 08:39:26,39.05,77.24
TWR_424,2025-11-12 12:37:28,51.6,52.79
TWR_378,2025-09-01 16:16:29,98.1,51.5
TWR_108,2025-10-15 03:34:09,64.56,27.65
TWR_006,2025-12-25 14:09:47,35.65,76.51
TWR_279,2025-03-25 16:27:01,19.53,44.09
TWR_453,2025-08-10 15:45:02,2.33,51.32
TWR_225,2025-04-16 05:22:20,76.27,52.33
TWR_169,2025-04-01 11:41:21,5.11,42.57
TWR_092,2025-04-26 19:39:02,22.17,46.36
TWR_164,2025-01-13 17:56:59,26.6,60.92
TWR_442,2025-08-07 19:13:24,57.01,47.02
TWR_216,2025-04-13 00:36:20,67.99,65.81
TWR_308,2025-12-25 18:49:10,77.76,40.9
TWR_126,2025-07-25 13:10:03,83.71,88.94
TWR_214,2025-06-28 23:05:43,46.54,0.14
TWR_114,2025-12-05 11:45:28,45.48,37.19
TWR_033,2025-08-16 06:23:34,82.18,83.46
TWR_319,2025-09-13 01:55:00,0.65,33.02
TWR_276,2025-11-01 04:09:43,49.5,46.97
TWR_439,2025-04-01 14:22:53,58.62,69.9
TWR_111,2025-04-06 22:21:06,85.47,51.99
TWR_479,2025-11-14 05:32:18,68.19,62.67
TWR_015,2025-08-02 16:19:28,57.57,74.19
TWR_162,2025-06-18 18:33:29,0.07,79.46
TWR_456,2025-01-07 23:08:08,26.78,84.69
TWR_416,2025-08-29 23:30:49,12.66,19.66
TWR_466,2025-02-19 13:41:23,79.2,58.05
TWR_426,2025-08-03 11:08:04,69.93,33.0
TWR_055,2025-03-03 08:14:42,43.65,39.5
TWR_366,2025-09-16 00:47:39,50.28,98.16
TWR_325,2025-09-03 12:45:51,92.32,74.42
TWR_052,2025-08-20 12:54:02,19.04,91.26
TWR_295,2025-03-09 22:06:02,66.1,16.11
TWR_010,2025-12-25 23:29:22,40.2,63.18
TWR_003,2025-03-31 15:31:38,86.75,99.68
TWR_084,2025-11-09 20:50:22,74.66,86.73
TWR_323,2025-01-29 19:55:10,56.83,94.9
TWR_381,2025-07-29 23:25:59,42.52,49.98
TWR_305,2025-11-27 22:58:00,41.23,37.29
TWR_437,2025-10-05 22:42:45,90.88,6.22
TWR_196,2025-06-29 06:55:22,72.39,71.0
TWR_279,2025-05-10 23:33:51,42.59,41.8
TWR_470,2025-10-17 03:57:46,22.11,10.53
TWR_470,2025-10-10 19:32:23,72.54,65.01
TWR_122,2025-10-07 20:19:41,6.91,37.03
TWR_199,2025-08-12 05:51:47,23.84,32.24
TWR_206,2025-09-12 02:45:09,53.6,79.59
TWR_484,2025-01-24 05:14:45,81.72,49.02
TWR_462,2025-03-08 00:52:50,79.19,84.16
TWR_193,2025-08-24 06:20:32,49.99,65.91
TWR_281,2025-07-14 00:13:32,56.15,85.58
TWR_445,2025-01-18 16:13:26,64.18,19.01
TWR_206,2025-06-09 04:19:08,78.65,66.43
TWR_096,2025-06-19 20:05:13,89.2,74.75
TWR_250,2025-03-01 18:37:31,33.24,27.55
TWR_227,2025-10-26 08:06:44,99.55,29.74
TWR_035,2025-07-10 01:41:45,91.08,51.99
TWR_317,2025-06-25 16:13:49,47.62,80.13
TWR_405,2025-10-03 01:59:11,78.37,19.51
TWR_008,2025-08-10 15:20:23,99.53,5.26
TWR_105,2025-01-07 22:08:37,6.68,20.69
TWR_008,2025-05-22 20:31:11,26.02,60.94
TWR_065,2025-04-06 01:17:22,33.01,64.27
TWR_494,2025-04-30 02:12:55,66.92,21.45
TWR_436,2025-04-03 21:28:45,55.77,3.01
TWR_310,2025-12-14 05:24:41,81.87,82.22
TWR_345,2025-10-11 07:57:51,62.05,46.28
TWR_098,2025-04-19 18:32:49,51.99,48.51
TWR_259,2025-02-03 12:10:30,51.13,1.58
TWR_458,2025-02-01 14:27:37,27.03,68.55
TWR_364,2025-03-06 17:16:48,75.68,71.09
TWR_240,2025-12-17 07:53:38,66.24,76.68
TWR_153,2025-03-06 10:12:38,42.9,65.24
TWR_065,2025-02-08 21:21:54,29.7,80.13
TWR_401,2025-10-23 21:43:50,40.32,15.2
TWR_144,2025-06-03 06:12:01,24.56,43.87
TWR_161,2025-06-06 22:27:27,24.56,24.99
TWR_473,2025-11-10 07:58:10,72.54,7.45
TWR_435,2025-04-30 06:58:58,67.59,86.23
TWR_352,2025-12-03 04:52:11,57.7,86.67
TWR_212,2025-06-18 05:12:46,2.77,35.01
TWR_308,2025-03-15 11:39:46,49.93,23.81
TWR_334,2025-04-13 15:11:26,89.6,15.85
TWR_011,2025-03-04 03:58:11,41.73,95.27
TWR_451,2025-08-21 06:59:54,61.14,88.39
TWR_185,2025-11-16 10:52:23,60.93,45.04
TWR_234,2025-06-10 03:36:29,57.35,43.63
TWR_438,2025-01-29 16:05:40,34.28,38.74
TWR_376,2025-11-19 07:40:29,33.05,41.6
TWR_498,2025-06-22 01:52:39,97.18,47.41
TWR_138,2025-09-09 15:20:54,5.78,67.21
TWR_282,2025-01-01 13:56:01,34.64,41.71
TWR_005,2025-12-19 17:13:50,54.46,95.99
TWR_311,2025-12-29 19:45:42,17.14,44.98
TWR_404,2025-12-01 13:51:42,52.4,27.8
TWR_271,2025-06-21 16:55:06,51.42,62.72
TWR_413,2025-05-04 02:35:54,92.97,86.08
TWR_145,2025-02-25 14:31:32,69.95,8.84
TWR_257,2025-07-14 12:26:02,98.99,67.89
TWR_034,2025-05-22 14:32:44,66.08,35.38
TWR_303,2025-12-05 12:00:48,95.59,46.66
TWR_132,2025-06-12 10:28:36,79.14,29.0
TWR_403,2025-08-15 09:50:56,8.13,91.71
TWR_178,2025-03-19 02:48:02,64.95,0.31
TWR_424,2025-01-23 01:16:28,0.02,5.22
TWR_145,2025-12-18 02:46:22,90.31,37.33
TWR_412,2025-04-12 05:01:11,6.29,79.97
TWR_154,2025-11-01 22:56:19,87.21,95.67
TWR_168,2025-02-11 05:50:37,6.67,73.24
TWR_308,2025-07-09 04:54:12,24.48,30.16
TWR_177,2025-03-07 12:32:25,89.13,86.97
TWR_434,2025-06-20 12:48:37,62.7,52.53
TWR_315,2025-10-09 03:46:58,50.53,68.86
TWR_462,2025-12-17 22:47:34,52.46,45.9
TWR_376,2025-01-23 06:53:22,15.36,54.97
TWR_242,2025-05-22 12:47:52,3.21,25.54
TWR_410,2025-09-12 05:06:26,53.51,86.13
TWR_413,2025-11-25 15:20:26,78.07,41.31
TWR_215,2025-08-07 15:10:54,33.78,99.38
TWR_227,2025-11-20 23:50:50,7.55,90.08
TWR_161,2025-12-30 21:05:56,66.92,81.98
TWR_385,2025-03-18 19:24:25,26.52,41.96
TWR_069,2025-07-14 00:39:20,95.82,4.32
TWR_237,2025-05-04 16:20:35,51.8,34.19
TWR_111,2025-12-19 22:02:41,45.02,45.99
TWR_332,2025-06-26 04:32:52,9.79,16.32
TWR_191,2025-11-04 18:50:55,21.55,45.95
TWR_417,2025-08-26 04:44:37,70.78,96.76
TWR_323,2025-01-24 14:43:00,44.5,5.83
TWR_162,2025-08-22 12:54:39,74.53,3.8
TWR_176,2025-03-26 22:13:39,35.73,47.88
TWR_277,2025-06-23 19:32:49,64.14,5.29
TWR_491,2025-09-12 06:31:54,55.97,81.82
TWR_157,2025-08-21 01:04:46,54.28,92.1
TWR_334,2025-01-04 16:03:06,54.49,77.63
TWR_469,2025-03-21 13:25:17,88.69,29.9
TWR_302,2025-01-10 01:20:12,24.23,21.1
TWR_207,2025-09-22 04:00:46,48.62,71.06
TWR_079,2025-03-14 22:13:24,90.54,80.75
TWR_498,2025-02-23 13:48:52,0.4,71.23
TWR_225,2025-08-09 01:16:53,33.03,39.54
TWR_141,2025-01-03 02:37:28,38.36,38.54
TWR_428,2025-04-05 23:15:29,42.03,16.47
TWR_143,2025-08-15 10:15:15,56.86,4.75
TWR_338,2025-05-01 19:20:46,4.83,89.69
TWR_152,2025-10-13 11:50:43,1.89,86.92
TWR_453,2025-05-23 00:22:07,38.37,74.17
TWR_080,2025-12-30 03:36:14,44.93,96.29
TWR_300,2025-07-20 00:28:20,85.59,68.68
TWR_019,2025-04-02 07:56:01,47.0,38.09
TWR_079,2025-09-19 10:30:25,75.94,29.38
TWR_056,2025-10-26 10:13:10,5.61,87.73
TWR_311,2025-05-21 18:38:28,68.57,17.3
TWR_090,2025-03-22 03:32:18,33.24,22.23
TWR_472,2025-12-08 03:16:28,94.06,96.43
TWR_366,2025-12-12 18:14:30,68.44,65.81
TWR_467,2025-09-16 15:04:17,94.16,72.32
TWR_489,2025-01-24 00:22:05,65.28,32.71
TWR_468,2025-09-11 17:45:11,99.06,72.31
TWR_271,2025-04-05 04:29:41,74.45,1.41
TWR_189,2025-11-22 18:08:48,23.85,0.48
TWR_171,2025-08-30 12:39:24,33.37,23.19
TWR_120,2025-06-02 02:17:32,9.43,19.75
TWR_378,2025-10-27 01:30:50,14.03,13.18
TWR_122,2025-08-01 03:13:40,79.52,76.83
TWR_307,2025-09-04 14:53:47,1.7,28.69
TWR_253,2025-08-16 04:11:54,7.95,45.27
TWR_123,2025-03-17 13:29:12,87.32,2.99
TWR_366,2025-06-09 15:04:23,86.77,57.04
TWR_053,2025-05-18 10:25:47,64.59,0.02
TWR_017,2025-08-06 10:50:28,42.0,50.61
TWR_169,2025-04-13 05:40:57,60.55,77.19
TWR_188,2025-04-19 10:47:43,15.91,1.84
TWR_368,2025-10-11 20:43:24,37.89,79.76
TWR_161,2025-11-25 17:56:51,35.16,12.96
TWR_173,2025-05-03 14:56:41,98.25,74.06
TWR_322,2025-12-05 10:53:22,32.96,66.64
TWR_003,2025-10-24 21:27:19,39.22,23.8
TWR_028,2025-02-04 13:28:31,67.14,90.48
TWR_173,2025-01-19 08:36:10,80.92,91.47
TWR_420,2025-02-23 13:50:15,33.16,28.54
TWR_160,2025-04-07 18:24:08,14.29,60.27
TWR_372,2025-10-05 09:05:14,35.74,25.54
TWR_257,2025-11-06 20:11:35,54.19,62.59
TWR_176,2025-09-23 12:33:07,57.14,38.49
TWR_387,2025-09-29 21:58:52,58.36,0.58
TWR_182,2025-11-30 22:34:29,8.8,60.37
TWR_149,2025-04-09 10:55:13,77.96,32.99
TWR_360,2025-10-11 11:01:51,5.8,88.92
TWR_176,2025-04-23 11:45:39,57.89,66.78
TWR_455,2025-07-25 01:57:30,65.64,7.62
TWR_486,2025-01-19 11:20:40,50.24,7.89
TWR_185,2025-11-22 17:44:20,0.59,63.91
TWR_282,2025-12-15 22:29:00,3.72,82.17
TWR_471,2025-10-09 03:43:37,16.35,94.22
TWR_344,2025-03-15 10:30:59,57.47,8.22
TWR_285,2025-05-02 04:04:37,15.51,13.44
TWR_348,2025-07-14 21:40:14,27.0,55.95
TWR_482,2025-03-27 12:36:36,1.29,36.92
TWR_429,2025-05-05 19:09:59,73.85,1.34
TWR_087,2025-03-30 22:02:58,70.87,58.94
TWR_111,2025-01-02 01:49:12,36.42,62.0
TWR_385,2025-06-23 11:50:38,58.41,80.67
TWR_493,2025-01-13 19:04:27,38.19,50.35
TWR_311,2025-07-31 01:57:32,9.21,64.24
TWR_047,2025-11-09 13:17:52,20.97,81.11
TWR_122,2025-12-24 14:51:17,20.27,46.41
TWR_324,2025-10-19 06:57:56,21.93,98.78
TWR_042,2025-08-14 02:05:19,33.65,28.5
TWR_389,2025-06-02 14:26:25,83.92,56.45
TWR_231,2025-04-28 13:46:42,3.04,37.0
TWR_447,2025-08-15 21:20:57,80.73,73.01
TWR_159,2025-11-30 05:00:04,53.68,35.22
